SignId,Id,X,Y,Z,Retro,UTC,R,G,B,H,S,B,pX,pY,
2,680468,33.7739871,-84.4018770,306.363,0.72,64556.54037,-1,-1,-1,-1.0,-1.000,-1.000,0.495,0.685,
2,680469,33.7739870,-84.4018770,306.300,0.72,64556.54040,-1,-1,-1,-1.0,-1.000,-1.000,0.487,0.746,
2,680470,33.7739872,-84.4018772,306.232,0.67,64556.54044,-1,-1,-1,-1.0,-1.000,-1.000,0.492,0.813,
2,680471,33.7739870,-84.4018771,306.170,0.76,64556.54047,-1,-1,-1,-1.0,-1.000,-1.000,0.481,0.873,
2,680472,33.7739870,-84.4018770,306.106,0.75,64556.54050,-1,-1,-1,-1.0,-1.000,-1.000,0.487,0.936,
2,680473,33.7739870,-84.4018770,306.040,0.71,64556.54054,-1,-1,-1,-1.0,-1.000,-1.000,0.487,1.000,
2,680591,33.7739869,-84.4018771,307.065,0.65,64556.55332,-1,-1,-1,-1.0,-1.000,-1.000,0.472,0.000,
2,680592,33.7739869,-84.4018771,307.002,0.76,64556.55336,-1,-1,-1,-1.0,-1.000,-1.000,0.472,0.061,
2,680593,33.7739868,-84.4018771,306.939,0.75,64556.55339,-1,-1,-1,-1.0,-1.000,-1.000,0.464,0.123,
2,680595,33.7739868,-84.4018771,306.813,0.76,64556.55346,-1,-1,-1,-1.0,-1.000,-1.000,0.464,0.246,
2,680596,33.7739868,-84.4018772,306.751,0.76,64556.55349,-1,-1,-1,-1.0,-1.000,-1.000,0.457,0.306,
2,680597,33.7739868,-84.4018772,306.688,0.76,64556.55352,-1,-1,-1,-1.0,-1.000,-1.000,0.457,0.368,
2,680598,33.7739868,-84.4018772,306.625,0.76,64556.55355,-1,-1,-1,-1.0,-1.000,-1.000,0.457,0.429,
2,680599,33.7739868,-84.4018772,306.562,0.76,64556.55359,-1,-1,-1,-1.0,-1.000,-1.000,0.457,0.491,
2,680600,33.7739868,-84.4018772,306.499,0.76,64556.55362,-1,-1,-1,-1.0,-1.000,-1.000,0.457,0.552,
2,680602,33.7739868,-84.4018773,306.372,0.72,64556.55368,-1,-1,-1,-1.0,-1.000,-1.000,0.451,0.676,
2,680603,33.7739868,-84.4018773,306.309,0.71,64556.55372,-1,-1,-1,-1.0,-1.000,-1.000,0.451,0.738,
2,680604,33.7739868,-84.4018774,306.245,0.72,64556.55375,-1,-1,-1,-1.0,-1.000,-1.000,0.445,0.800,
2,680605,33.7739868,-84.4018773,306.182,0.73,64556.55378,-1,-1,-1,-1.0,-1.000,-1.000,0.451,0.861,
2,680606,33.7739867,-84.4018773,306.120,0.75,64556.55382,-1,-1,-1,-1.0,-1.000,-1.000,0.443,0.922,
2,680607,33.7739868,-84.4018774,306.054,0.72,64556.55385,-1,-1,-1,-1.0,-1.000,-1.000,0.445,0.986,
2,680726,33.7739866,-84.4018774,306.999,0.71,64556.56667,-1,-1,-1,-1.0,-1.000,-1.000,0.428,0.064,
2,680727,33.7739866,-84.4018774,306.937,0.75,64556.56671,-1,-1,-1,-1.0,-1.000,-1.000,0.428,0.125,
2,680729,33.7739867,-84.4018776,306.814,0.76,64556.56677,-1,-1,-1,-1.0,-1.000,-1.000,0.425,0.245,
2,680730,33.7739866,-84.4018775,306.752,0.76,64556.56680,-1,-1,-1,-1.0,-1.000,-1.000,0.422,0.305,
2,680731,33.7739866,-84.4018775,306.690,0.75,64556.56684,-1,-1,-1,-1.0,-1.000,-1.000,0.422,0.366,
2,680732,33.7739867,-84.4018776,306.628,0.72,64556.56687,-1,-1,-1,-1.0,-1.000,-1.000,0.425,0.426,
2,680733,33.7739866,-84.4018776,306.567,0.76,64556.56690,-1,-1,-1,-1.0,-1.000,-1.000,0.416,0.486,
2,680734,33.7739865,-84.4018775,306.506,0.75,64556.56694,-1,-1,-1,-1.0,-1.000,-1.000,0.414,0.545,
2,680736,33.7739865,-84.4018776,306.382,0.73,64556.56700,-1,-1,-1,-1.0,-1.000,-1.000,0.408,0.666,
2,680737,33.7739866,-84.4018776,306.319,0.72,64556.56703,-1,-1,-1,-1.0,-1.000,-1.000,0.416,0.728,
2,680738,33.7739865,-84.4018776,306.257,0.71,64556.56707,-1,-1,-1,-1.0,-1.000,-1.000,0.408,0.788,
2,680739,33.7739865,-84.4018776,306.195,0.70,64556.56710,-1,-1,-1,-1.0,-1.000,-1.000,0.408,0.849,
2,680740,33.7739865,-84.4018777,306.132,0.76,64556.56713,-1,-1,-1,-1.0,-1.000,-1.000,0.402,0.910,
2,680741,33.7739866,-84.4018777,306.068,0.71,64556.56717,-1,-1,-1,-1.0,-1.000,-1.000,0.411,0.973,
2,680859,33.7739864,-84.4018777,306.997,0.73,64556.57999,-1,-1,-1,-1.0,-1.000,-1.000,0.393,0.066,
2,680860,33.7739863,-84.4018778,306.936,0.76,64556.58002,-1,-1,-1,-1.0,-1.000,-1.000,0.379,0.126,
2,680862,33.7739865,-84.4018780,306.815,0.73,64556.58009,-1,-1,-1,-1.0,-1.000,-1.000,0.385,0.244,
2,680863,33.7739863,-84.4018778,306.755,0.75,64556.58012,-1,-1,-1,-1.0,-1.000,-1.000,0.379,0.302,
2,680866,33.7739864,-84.4018779,306.572,0.75,64556.58022,-1,-1,-1,-1.0,-1.000,-1.000,0.381,0.481,
2,680867,33.7739862,-84.4018777,306.513,0.75,64556.58025,-1,-1,-1,-1.0,-1.000,-1.000,0.376,0.539,
2,680870,33.7739864,-84.4018780,306.328,0.72,64556.58035,-1,-1,-1,-1.0,-1.000,-1.000,0.376,0.719,
2,680871,33.7739864,-84.4018780,306.268,0.64,64556.58038,-1,-1,-1,-1.0,-1.000,-1.000,0.376,0.778,
2,680873,33.7739864,-84.4018781,306.144,0.75,64556.58045,-1,-1,-1,-1.0,-1.000,-1.000,0.370,0.899,
2,680874,33.7739863,-84.4018780,306.084,0.72,64556.58048,-1,-1,-1,-1.0,-1.000,-1.000,0.367,0.957,
2,680993,33.7739863,-84.4018782,306.934,0.71,64556.59333,-1,-1,-1,-1.0,-1.000,-1.000,0.356,0.128,
2,681006,33.7739860,-84.4018783,306.159,0.74,64556.59376,-1,-1,-1,-1.0,-1.000,-1.000,0.323,0.884,
2,681128,33.7739859,-84.4018784,306.874,0.73,64556.60668,-1,-1,-1,-1.0,-1.000,-1.000,0.309,0.186,
2,681129,33.7739858,-84.4018783,306.816,0.76,64556.60672,-1,-1,-1,-1.0,-1.000,-1.000,0.306,0.243,
2,681130,33.7739859,-84.4018784,306.758,0.76,64556.60675,-1,-1,-1,-1.0,-1.000,-1.000,0.309,0.300,
2,681131,33.7739859,-84.4018784,306.700,0.77,64556.60678,-1,-1,-1,-1.0,-1.000,-1.000,0.309,0.356,
2,681132,33.7739859,-84.4018785,306.641,0.77,64556.60681,-1,-1,-1,-1.0,-1.000,-1.000,0.303,0.414,
2,681133,33.7739858,-84.4018784,306.583,0.76,64556.60685,-1,-1,-1,-1.0,-1.000,-1.000,0.300,0.470,
2,681134,33.7739858,-84.4018784,306.525,0.76,64556.60688,-1,-1,-1,-1.0,-1.000,-1.000,0.300,0.527,
2,681135,33.7739859,-84.4018785,306.466,0.76,64556.60691,-1,-1,-1,-1.0,-1.000,-1.000,0.303,0.584,
2,681136,33.7739858,-84.4018785,306.408,0.76,64556.60695,-1,-1,-1,-1.0,-1.000,-1.000,0.294,0.641,
2,681137,33.7739858,-84.4018785,306.349,0.76,64556.60698,-1,-1,-1,-1.0,-1.000,-1.000,0.294,0.699,
2,681138,33.7739857,-84.4018784,306.292,0.76,64556.60701,-1,-1,-1,-1.0,-1.000,-1.000,0.291,0.754,
2,681139,33.7739858,-84.4018785,306.231,0.76,64556.60704,-1,-1,-1,-1.0,-1.000,-1.000,0.294,0.814,
2,681140,33.7739859,-84.4018786,306.171,0.70,64556.60708,-1,-1,-1,-1.0,-1.000,-1.000,0.298,0.872,
2,681261,33.7739857,-84.4018786,306.874,0.72,64556.62000,-1,-1,-1,-1.0,-1.000,-1.000,0.280,0.186,
2,681262,33.7739858,-84.4018787,306.817,0.75,64556.62003,-1,-1,-1,-1.0,-1.000,-1.000,0.283,0.242,
2,681263,33.7739856,-84.4018785,306.760,0.76,64556.62007,-1,-1,-1,-1.0,-1.000,-1.000,0.277,0.298,
2,681264,33.7739857,-84.4018786,306.703,0.76,64556.62010,-1,-1,-1,-1.0,-1.000,-1.000,0.280,0.353,
2,681265,33.7739856,-84.4018786,306.646,0.76,64556.62013,-1,-1,-1,-1.0,-1.000,-1.000,0.271,0.409,
2,681266,33.7739856,-84.4018786,306.589,0.75,64556.62016,-1,-1,-1,-1.0,-1.000,-1.000,0.271,0.464,
2,681267,33.7739856,-84.4018786,306.532,0.75,64556.62020,-1,-1,-1,-1.0,-1.000,-1.000,0.271,0.520,
2,681268,33.7739856,-84.4018786,306.475,0.76,64556.62023,-1,-1,-1,-1.0,-1.000,-1.000,0.271,0.576,
2,681269,33.7739855,-84.4018786,306.418,0.75,64556.62026,-1,-1,-1,-1.0,-1.000,-1.000,0.262,0.631,
2,681270,33.7739856,-84.4018787,306.360,0.76,64556.62030,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.688,
2,681271,33.7739856,-84.4018787,306.303,0.75,64556.62033,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.743,
2,681272,33.7739856,-84.4018787,306.245,0.74,64556.62036,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.800,
2,681273,33.7739856,-84.4018788,306.186,0.72,64556.62039,-1,-1,-1,-1.0,-1.000,-1.000,0.260,0.858,
2,681395,33.7739855,-84.4018789,306.817,0.71,64556.63335,-1,-1,-1,-1.0,-1.000,-1.000,0.245,0.242,
2,681396,33.7739854,-84.4018788,306.761,0.76,64556.63338,-1,-1,-1,-1.0,-1.000,-1.000,0.242,0.297,
2,681397,33.7739854,-84.4018788,306.705,0.75,64556.63342,-1,-1,-1,-1.0,-1.000,-1.000,0.242,0.351,
2,681398,33.7739854,-84.4018788,306.649,0.75,64556.63345,-1,-1,-1,-1.0,-1.000,-1.000,0.242,0.406,
2,681399,33.7739854,-84.4018789,306.593,0.75,64556.63348,-1,-1,-1,-1.0,-1.000,-1.000,0.236,0.460,
2,681400,33.7739854,-84.4018788,306.538,0.77,64556.63352,-1,-1,-1,-1.0,-1.000,-1.000,0.242,0.514,
2,681401,33.7739854,-84.4018789,306.481,0.76,64556.63355,-1,-1,-1,-1.0,-1.000,-1.000,0.236,0.570,
2,681402,33.7739853,-84.4018788,306.426,0.76,64556.63358,-1,-1,-1,-1.0,-1.000,-1.000,0.233,0.623,
2,681403,33.7739854,-84.4018789,306.369,0.75,64556.63361,-1,-1,-1,-1.0,-1.000,-1.000,0.236,0.679,
2,681404,33.7739853,-84.4018789,306.313,0.75,64556.63365,-1,-1,-1,-1.0,-1.000,-1.000,0.227,0.734,
2,681405,33.7739854,-84.4018790,306.255,0.71,64556.63368,-1,-1,-1,-1.0,-1.000,-1.000,0.231,0.790,
2,681529,33.7739852,-84.4018791,306.763,0.71,64556.64670,-1,-1,-1,-1.0,-1.000,-1.000,0.207,0.295,
2,681530,33.7739851,-84.4018790,306.708,0.76,64556.64673,-1,-1,-1,-1.0,-1.000,-1.000,0.204,0.348,
2,681531,33.7739851,-84.4018790,306.654,0.75,64556.64677,-1,-1,-1,-1.0,-1.000,-1.000,0.204,0.401,
2,681532,33.7739851,-84.4018790,306.599,0.75,64556.64680,-1,-1,-1,-1.0,-1.000,-1.000,0.204,0.455,
2,681533,33.7739851,-84.4018790,306.545,0.75,64556.64683,-1,-1,-1,-1.0,-1.000,-1.000,0.204,0.507,
2,681534,33.7739851,-84.4018791,306.490,0.76,64556.64687,-1,-1,-1,-1.0,-1.000,-1.000,0.198,0.561,
2,681535,33.7739851,-84.4018791,306.435,0.75,64556.64690,-1,-1,-1,-1.0,-1.000,-1.000,0.198,0.615,
2,681536,33.7739851,-84.4018791,306.379,0.75,64556.64693,-1,-1,-1,-1.0,-1.000,-1.000,0.198,0.669,
2,681537,33.7739850,-84.4018791,306.325,0.75,64556.64696,-1,-1,-1,-1.0,-1.000,-1.000,0.189,0.722,
2,681538,33.7739851,-84.4018791,306.269,0.73,64556.64700,-1,-1,-1,-1.0,-1.000,-1.000,0.198,0.777,
2,681663,33.7739849,-84.4018793,306.765,0.66,64556.66002,-1,-1,-1,-1.0,-1.000,-1.000,0.169,0.293,
2,681664,33.7739849,-84.4018792,306.712,0.73,64556.66005,-1,-1,-1,-1.0,-1.000,-1.000,0.175,0.344,
2,681665,33.7739849,-84.4018793,306.658,0.76,64556.66008,-1,-1,-1,-1.0,-1.000,-1.000,0.169,0.397,
2,681666,33.7739849,-84.4018792,306.605,0.76,64556.66011,-1,-1,-1,-1.0,-1.000,-1.000,0.175,0.449,
2,681667,33.7739849,-84.4018793,306.551,0.75,64556.66015,-1,-1,-1,-1.0,-1.000,-1.000,0.169,0.501,
2,681668,33.7739850,-84.4018794,306.497,0.76,64556.66018,-1,-1,-1,-1.0,-1.000,-1.000,0.173,0.554,
2,681669,33.7739849,-84.4018793,306.444,0.75,64556.66021,-1,-1,-1,-1.0,-1.000,-1.000,0.169,0.606,
2,681670,33.7739849,-84.4018794,306.389,0.75,64556.66025,-1,-1,-1,-1.0,-1.000,-1.000,0.163,0.660,
2,681671,33.7739848,-84.4018793,306.336,0.74,64556.66028,-1,-1,-1,-1.0,-1.000,-1.000,0.160,0.711,
2,681672,33.7739849,-84.4018794,306.281,0.62,64556.66031,-1,-1,-1,-1.0,-1.000,-1.000,0.163,0.765,
2,681796,33.7739847,-84.4018795,306.714,0.73,64556.67336,-1,-1,-1,-1.0,-1.000,-1.000,0.140,0.342,
2,681797,33.7739847,-84.4018795,306.661,0.74,64556.67340,-1,-1,-1,-1.0,-1.000,-1.000,0.140,0.394,
2,681798,33.7739847,-84.4018796,306.609,0.76,64556.67343,-1,-1,-1,-1.0,-1.000,-1.000,0.134,0.445,
2,681799,33.7739847,-84.4018795,306.557,0.75,64556.67346,-1,-1,-1,-1.0,-1.000,-1.000,0.140,0.496,
2,681800,33.7739848,-84.4018796,306.504,0.76,64556.67350,-1,-1,-1,-1.0,-1.000,-1.000,0.144,0.547,
2,681801,33.7739846,-84.4018795,306.452,0.74,64556.67353,-1,-1,-1,-1.0,-1.000,-1.000,0.131,0.598,
2,681802,33.7739847,-84.4018796,306.398,0.76,64556.67356,-1,-1,-1,-1.0,-1.000,-1.000,0.134,0.651,
2,681803,33.7739847,-84.4018796,306.346,0.71,64556.67359,-1,-1,-1,-1.0,-1.000,-1.000,0.134,0.701,
2,681931,33.7739845,-84.4018797,306.666,0.73,64556.68671,-1,-1,-1,-1.0,-1.000,-1.000,0.111,0.389,
2,681932,33.7739844,-84.4018797,306.615,0.75,64556.68675,-1,-1,-1,-1.0,-1.000,-1.000,0.102,0.439,
2,681933,33.7739843,-84.4018796,306.564,0.75,64556.68678,-1,-1,-1,-1.0,-1.000,-1.000,0.100,0.489,
2,681934,33.7739845,-84.4018798,306.512,0.75,64556.68681,-1,-1,-1,-1.0,-1.000,-1.000,0.106,0.540,
2,681935,33.7739844,-84.4018797,306.461,0.76,64556.68685,-1,-1,-1,-1.0,-1.000,-1.000,0.102,0.589,
2,681936,33.7739844,-84.4018798,306.409,0.74,64556.68688,-1,-1,-1,-1.0,-1.000,-1.000,0.096,0.640,
2,682065,33.7739842,-84.4018799,306.621,0.73,64556.70006,-1,-1,-1,-1.0,-1.000,-1.000,0.073,0.433,
2,682066,33.7739843,-84.4018800,306.570,0.74,64556.70010,-1,-1,-1,-1.0,-1.000,-1.000,0.077,0.483,
2,682067,33.7739842,-84.4018800,306.520,0.75,64556.70013,-1,-1,-1,-1.0,-1.000,-1.000,0.067,0.532,
2,682068,33.7739841,-84.4018799,306.471,0.74,64556.70016,-1,-1,-1,-1.0,-1.000,-1.000,0.065,0.580,
2,682069,33.7739843,-84.4018801,306.418,0.66,64556.70020,-1,-1,-1,-1.0,-1.000,-1.000,0.073,0.631,
2,682200,33.7739840,-84.4018803,306.576,0.72,64556.71341,-1,-1,-1,-1.0,-1.000,-1.000,0.035,0.477,
2,682201,33.7739840,-84.4018802,306.527,0.75,64556.71344,-1,-1,-1,-1.0,-1.000,-1.000,0.038,0.525,
2,682202,33.7739838,-84.4018801,306.480,0.73,64556.71348,-1,-1,-1,-1.0,-1.000,-1.000,0.030,0.571,
2,682203,33.7739840,-84.4018802,306.429,0.69,64556.71351,-1,-1,-1,-1.0,-1.000,-1.000,0.038,0.620,
2,682334,33.7739837,-84.4018804,306.535,0.72,64556.72676,-1,-1,-1,-1.0,-1.000,-1.000,0.000,0.517,
2,682335,33.7739837,-84.4018804,306.488,0.71,64556.72679,-1,-1,-1,-1.0,-1.000,-1.000,-0.000,0.563,
3,711937,33.7741297,-84.4020840,308.348,0.64,64559.68190,-1,-1,-1,-1.0,-1.000,-1.000,1.021,0.032,
3,711938,33.7741296,-84.4020840,308.273,0.64,64559.68194,-1,-1,-1,-1.0,-1.000,-1.000,1.006,0.156,
3,711939,33.7741296,-84.4020840,308.199,0.64,64559.68197,-1,-1,-1,-1.0,-1.000,-1.000,1.006,0.279,
3,711940,33.7741295,-84.4020839,308.126,0.65,64559.68200,-1,-1,-1,-1.0,-1.000,-1.000,1.000,0.400,
3,711941,33.7741296,-84.4020840,308.054,0.64,64559.68203,-1,-1,-1,-1.0,-1.000,-1.000,1.006,0.520,
3,711942,33.7741297,-84.4020841,307.983,0.64,64559.68207,-1,-1,-1,-1.0,-1.000,-1.000,1.012,0.638,
3,711943,33.7741296,-84.4020840,307.909,0.64,64559.68210,-1,-1,-1,-1.0,-1.000,-1.000,1.006,0.761,
3,711944,33.7741298,-84.4020841,307.839,0.66,64559.68213,-1,-1,-1,-1.0,-1.000,-1.000,1.027,0.877,
3,711945,33.7741297,-84.4020841,307.766,0.64,64559.68216,-1,-1,-1,-1.0,-1.000,-1.000,1.012,0.998,
3,712070,33.7741295,-84.4020841,308.339,0.73,64559.69521,-1,-1,-1,-1.0,-1.000,-1.000,0.982,0.047,
3,712071,33.7741294,-84.4020841,308.267,0.74,64559.69525,-1,-1,-1,-1.0,-1.000,-1.000,0.967,0.166,
3,712072,33.7741294,-84.4020841,308.193,0.74,64559.69528,-1,-1,-1,-1.0,-1.000,-1.000,0.967,0.289,
3,712073,33.7741295,-84.4020842,308.123,0.73,64559.69531,-1,-1,-1,-1.0,-1.000,-1.000,0.973,0.405,
3,712074,33.7741293,-84.4020841,308.049,0.73,64559.69535,-1,-1,-1,-1.0,-1.000,-1.000,0.952,0.528,
3,712075,33.7741294,-84.4020842,307.980,0.74,64559.69538,-1,-1,-1,-1.0,-1.000,-1.000,0.958,0.643,
3,712076,33.7741294,-84.4020842,307.908,0.74,64559.69541,-1,-1,-1,-1.0,-1.000,-1.000,0.958,0.762,
3,712077,33.7741294,-84.4020842,307.837,0.74,64559.69544,-1,-1,-1,-1.0,-1.000,-1.000,0.958,0.880,
3,712078,33.7741294,-84.4020842,307.766,0.64,64559.69548,-1,-1,-1,-1.0,-1.000,-1.000,0.958,0.998,
3,712202,33.7741293,-84.4020843,308.331,0.74,64559.70852,-1,-1,-1,-1.0,-1.000,-1.000,0.935,0.060,
3,712203,33.7741292,-84.4020843,308.259,0.74,64559.70856,-1,-1,-1,-1.0,-1.000,-1.000,0.920,0.179,
3,712204,33.7741294,-84.4020844,308.190,0.74,64559.70859,-1,-1,-1,-1.0,-1.000,-1.000,0.941,0.294,
3,712205,33.7741292,-84.4020843,308.116,0.74,64559.70862,-1,-1,-1,-1.0,-1.000,-1.000,0.920,0.417,
3,712206,33.7741293,-84.4020844,308.047,0.72,64559.70865,-1,-1,-1,-1.0,-1.000,-1.000,0.926,0.532,
3,712207,33.7741292,-84.4020843,307.975,0.74,64559.70869,-1,-1,-1,-1.0,-1.000,-1.000,0.920,0.651,
3,712208,33.7741292,-84.4020844,307.906,0.74,64559.70872,-1,-1,-1,-1.0,-1.000,-1.000,0.911,0.766,
3,712209,33.7741293,-84.4020844,307.836,0.74,64559.70875,-1,-1,-1,-1.0,-1.000,-1.000,0.926,0.882,
3,712210,33.7741293,-84.4020845,307.766,0.64,64559.70879,-1,-1,-1,-1.0,-1.000,-1.000,0.918,0.998,
3,712336,33.7741291,-84.4020845,308.323,0.74,64559.72183,-1,-1,-1,-1.0,-1.000,-1.000,0.887,0.073,
3,712337,33.7741290,-84.4020845,308.251,0.73,64559.72187,-1,-1,-1,-1.0,-1.000,-1.000,0.872,0.193,
3,712338,33.7741290,-84.4020845,308.182,0.73,64559.72190,-1,-1,-1,-1.0,-1.000,-1.000,0.872,0.307,
3,712339,33.7741290,-84.4020845,308.112,0.73,64559.72193,-1,-1,-1,-1.0,-1.000,-1.000,0.872,0.424,
3,712340,33.7741290,-84.4020845,308.042,0.74,64559.72196,-1,-1,-1,-1.0,-1.000,-1.000,0.872,0.540,
3,712341,33.7741291,-84.4020846,307.974,0.74,64559.72200,-1,-1,-1,-1.0,-1.000,-1.000,0.879,0.653,
3,712342,33.7741289,-84.4020845,307.903,0.73,64559.72203,-1,-1,-1,-1.0,-1.000,-1.000,0.857,0.771,
3,712343,33.7741291,-84.4020846,307.835,0.74,64559.72206,-1,-1,-1,-1.0,-1.000,-1.000,0.879,0.884,
3,712344,33.7741291,-84.4020847,307.766,0.66,64559.72210,-1,-1,-1,-1.0,-1.000,-1.000,0.870,0.998,
3,712469,33.7741288,-84.4020847,308.315,0.73,64559.73514,-1,-1,-1,-1.0,-1.000,-1.000,0.825,0.086,
3,712470,33.7741289,-84.4020847,308.247,0.74,64559.73518,-1,-1,-1,-1.0,-1.000,-1.000,0.840,0.199,
3,712471,33.7741288,-84.4020846,308.176,0.74,64559.73521,-1,-1,-1,-1.0,-1.000,-1.000,0.834,0.317,
3,712472,33.7741288,-84.4020847,308.107,0.74,64559.73524,-1,-1,-1,-1.0,-1.000,-1.000,0.825,0.432,
3,712473,33.7741289,-84.4020847,308.040,0.74,64559.73527,-1,-1,-1,-1.0,-1.000,-1.000,0.840,0.543,
3,712474,33.7741288,-84.4020847,307.970,0.74,64559.73531,-1,-1,-1,-1.0,-1.000,-1.000,0.825,0.659,
3,712475,33.7741288,-84.4020847,307.902,0.73,64559.73534,-1,-1,-1,-1.0,-1.000,-1.000,0.825,0.772,
3,712476,33.7741288,-84.4020847,307.834,0.74,64559.73537,-1,-1,-1,-1.0,-1.000,-1.000,0.825,0.885,
3,712477,33.7741288,-84.4020848,307.766,0.66,64559.73541,-1,-1,-1,-1.0,-1.000,-1.000,0.816,0.998,
3,712603,33.7741287,-84.4020849,308.307,0.74,64559.74845,-1,-1,-1,-1.0,-1.000,-1.000,0.793,0.100,
3,712604,33.7741287,-84.4020849,308.239,0.73,64559.74848,-1,-1,-1,-1.0,-1.000,-1.000,0.793,0.213,
3,712605,33.7741287,-84.4020849,308.171,0.74,64559.74852,-1,-1,-1,-1.0,-1.000,-1.000,0.793,0.326,
3,712606,33.7741286,-84.4020849,308.103,0.73,64559.74855,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.439,
3,712607,33.7741286,-84.4020849,308.035,0.73,64559.74858,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.551,
3,712608,33.7741286,-84.4020849,307.967,0.74,64559.74862,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.664,
3,712609,33.7741286,-84.4020849,307.900,0.73,64559.74865,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.776,
3,712610,33.7741286,-84.4020849,307.833,0.74,64559.74868,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.887,
3,712611,33.7741287,-84.4020850,307.766,0.62,64559.74871,-1,-1,-1,-1.0,-1.000,-1.000,0.784,0.998,
3,712736,33.7741285,-84.4020850,308.367,0.63,64559.76173,-1,-1,-1,-1.0,-1.000,-1.000,0.754,0.000,
3,712737,33.7741284,-84.4020850,308.299,0.74,64559.76176,-1,-1,-1,-1.0,-1.000,-1.000,0.739,0.113,
3,712738,33.7741284,-84.4020850,308.231,0.73,64559.76180,-1,-1,-1,-1.0,-1.000,-1.000,0.739,0.226,
3,712742,33.7741284,-84.4020851,307.964,0.74,64559.76193,-1,-1,-1,-1.0,-1.000,-1.000,0.730,0.669,
3,712743,33.7741284,-84.4020851,307.898,0.73,64559.76196,-1,-1,-1,-1.0,-1.000,-1.000,0.730,0.779,
3,712744,33.7741284,-84.4020851,307.832,0.73,64559.76199,-1,-1,-1,-1.0,-1.000,-1.000,0.730,0.889,
3,712870,33.7741282,-84.4020852,308.358,0.71,64559.77504,-1,-1,-1,-1.0,-1.000,-1.000,0.691,0.015,
3,712871,33.7741281,-84.4020851,308.289,0.73,64559.77507,-1,-1,-1,-1.0,-1.000,-1.000,0.686,0.130,
3,712875,33.7741284,-84.4020853,308.029,0.73,64559.77520,-1,-1,-1,-1.0,-1.000,-1.000,0.713,0.561,
3,712876,33.7741282,-84.4020853,307.962,0.67,64559.77523,-1,-1,-1,-1.0,-1.000,-1.000,0.683,0.673,
3,712877,33.7741282,-84.4020853,307.897,0.74,64559.77527,-1,-1,-1,-1.0,-1.000,-1.000,0.683,0.781,
3,712878,33.7741282,-84.4020853,307.832,0.72,64559.77530,-1,-1,-1,-1.0,-1.000,-1.000,0.683,0.889,
3,713004,33.7741280,-84.4020854,308.349,0.73,64559.78835,-1,-1,-1,-1.0,-1.000,-1.000,0.644,0.030,
3,713005,33.7741281,-84.4020854,308.284,0.74,64559.78838,-1,-1,-1,-1.0,-1.000,-1.000,0.659,0.138,
3,713007,33.7741280,-84.4020854,308.152,0.74,64559.78844,-1,-1,-1,-1.0,-1.000,-1.000,0.644,0.357,
3,713008,33.7741279,-84.4020853,308.086,0.74,64559.78848,-1,-1,-1,-1.0,-1.000,-1.000,0.638,0.467,
3,713009,33.7741282,-84.4020855,308.025,0.73,64559.78851,-1,-1,-1,-1.0,-1.000,-1.000,0.666,0.568,
3,713010,33.7741281,-84.4020855,307.959,0.74,64559.78854,-1,-1,-1,-1.0,-1.000,-1.000,0.651,0.678,
3,713011,33.7741281,-84.4020855,307.895,0.74,64559.78857,-1,-1,-1,-1.0,-1.000,-1.000,0.651,0.784,
3,713012,33.7741282,-84.4020856,307.832,0.74,64559.78861,-1,-1,-1,-1.0,-1.000,-1.000,0.658,0.889,
3,713137,33.7741277,-84.4020855,308.337,0.74,64559.80166,-1,-1,-1,-1.0,-1.000,-1.000,0.590,0.050,
3,713138,33.7741279,-84.4020856,308.277,0.73,64559.80169,-1,-1,-1,-1.0,-1.000,-1.000,0.612,0.150,
3,713140,33.7741279,-84.4020857,308.148,0.74,64559.80176,-1,-1,-1,-1.0,-1.000,-1.000,0.604,0.364,
3,713141,33.7741280,-84.4020857,308.084,0.74,64559.80179,-1,-1,-1,-1.0,-1.000,-1.000,0.619,0.470,
3,713142,33.7741280,-84.4020857,308.021,0.73,64559.80182,-1,-1,-1,-1.0,-1.000,-1.000,0.619,0.575,
3,713143,33.7741279,-84.4020857,307.956,0.74,64559.80185,-1,-1,-1,-1.0,-1.000,-1.000,0.604,0.683,
3,713144,33.7741279,-84.4020857,307.892,0.73,64559.80189,-1,-1,-1,-1.0,-1.000,-1.000,0.604,0.789,
3,713145,33.7741279,-84.4020857,307.829,0.73,64559.80192,-1,-1,-1,-1.0,-1.000,-1.000,0.604,0.894,
3,713270,33.7741276,-84.4020858,308.325,0.74,64559.81497,-1,-1,-1,-1.0,-1.000,-1.000,0.549,0.070,
3,713271,33.7741277,-84.4020859,308.264,0.69,64559.81500,-1,-1,-1,-1.0,-1.000,-1.000,0.556,0.171,
3,713272,33.7741276,-84.4020858,308.199,0.70,64559.81503,-1,-1,-1,-1.0,-1.000,-1.000,0.549,0.279,
