sign_id,lat,long,alt,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count
2113,33.91588384,-84.34433163,293.9486969,76553,33.915881741999996,-84.344328313,294.8056,0.7759999999999999,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76554,33.915881786,-84.344328228,294.3405,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76555,33.915882814,-84.344328729,295.2681,0.765,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76556,33.915882855999996,-84.344328582,294.8065,0.773,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76557,33.915882907,-84.344328678,294.3447,0.773,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76558,33.915883933,-84.344329147,295.2697,0.765,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76559,33.915883977,-84.344329043,294.8116,0.7759999999999999,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76560,33.915884023000004,-84.344329034,294.3535,0.7759999999999999,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76561,33.915885048,-84.344329446,295.2626,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76562,33.915885091999996,-84.344329322,294.808,0.773,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76563,33.915885147,-84.344329584,294.3532,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76564,33.915886165,-84.34432979,295.2599,0.7609999999999999,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76565,33.915886221,-84.34433009899999,294.8082,0.773,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76566,33.915886259000004,-84.344329765,294.3576,0.7759999999999999,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76567,33.915887284,-84.344330253,295.2613,0.745,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76568,33.915887337,-84.344330409,294.8134,0.757,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76569,33.91588738,-84.344330272,294.3662,0.753,D/M-UD,49
3976,33.673857700000006,-84.3267643,272.1555869,377631,33.673850721,-84.32675939,273.6737,0.706,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377632,33.673850664,-84.326759442,273.3009,0.639,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377633,33.673850611999995,-84.326759399,272.928,0.718,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377634,33.673850545,-84.326759618,272.5568,0.718,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377635,33.673850492,-84.326759611,272.1848,0.733,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377636,33.673850447,-84.326759466,271.8127,0.745,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377637,33.673850391,-84.326759505,271.4414,0.525,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377640,33.673849719,-84.3267587,273.6567,0.765,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377641,33.673849661999995,-84.326758742,273.2872,0.733,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377642,33.673849602,-84.326758858,272.9186,0.757,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377643,33.673849542,-84.32675897600001,272.5503,0.741,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377644,33.673849491999995,-84.326758914,272.1814,0.7490000000000001,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377645,33.673849438000005,-84.326758921,271.8132,0.741,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377646,33.673849384,-84.326758928,271.4451,0.725,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377649,33.67384872,-84.326757933,273.6318,0.737,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377650,33.673848658000004,-84.326758087,273.2666,0.745,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377651,33.673848600999996,-84.326758158,272.9012,0.7490000000000001,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377652,33.673848555,-84.326758018,272.5351,0.737,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377653,33.673848492,-84.326758201,272.1708,0.741,D9-18,54
3976,33.673857700000006,-84.3267643,272.1555869,377654,33.673848428,-84.326758387,271.8065,0.741,D9-18,54
